away_corners,away_fouls,away_shots,away_shots_target,away_yellow_cards,away_red_cards,away_team,full_time_away_goals,full_time_home_goals,home_corners,home_fouls,home_red_cards,home_yellow_cards,home_shots,home_shots_target,half_time_away_goals,half_time_home_goals,half_time_result,home_team,Referee,result,City,Stadium,Capacity,Country,season,date,home_team_api_id,away_team_api_id,possession,temp (F),dew (F),humidity,wind direction,wind speed (mph),visibility (mi),home_goal_headers,home_goal_freekicks,home_goal_volleys,home_goal_other,away_goal_headers,away_goal_freekicks,away_goal_volleys,away_goal_other,home_shoton_headers,home_shoton_freekicks,home_shoton_volleys,home_shoton_other,home_shoton_bigchance,away_shoton_headers,away_shoton_freekicks,away_shoton_volleys,away_shoton_other,away_shoton_bigchance,home_shotoff_headers,home_shotoff_freekicks,home_shotoff_volleys,home_shotoff_other,home_shotoff_bigchance,home_shotoff_bad_shot,away_shotoff_headers,away_shotoff_freekicks,away_shotoff_volleys,away_shotoff_other,away_shotoff_bigchance,away_shotoff_bad_shot,home_crosses,away_crosses
3,13,19,9,2,0,Sunderland,3,0,6,9,0,1,14,7,1,0,0,Chelsea,C Foy,0,London ,Stamford Bridge ,42449.0,England,2010/2011,2010-11-14,8455,8472,<possession><value><comment>45</comment><event_incident_typefk>352</event_incident_typefk><elapsed>22</elapsed><subtype>possession</subtype><sortorder>3</sortorder><awaypos>55</awaypos><homepos>45</homepos><n>30</n><type>special</type><id>1279344</id></value><value><comment>50</comment><elapsed_plus>2</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>50</awaypos><homepos>50</homepos><n>74</n><type>special</type><id>1279585</id></value><value><comment>48</comment><event_incident_typefk>352</event_incident_typefk><elapsed>74</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>52</awaypos><homepos>48</homepos><n>123</n><type>special</type><id>1279969</id></value><value><comment>47</comment><elapsed_plus>5</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>53</awaypos><homepos>47</homepos><n>122</n><type>special</type><id>1280096</id></value></possession>,45.2954545455,42.9636363636,91.5913636364,164.090909091,4.77272727273,4.91204545455,0,0,0,0,0,0,0,3,1,1,0,3,1,0,0,0,3,0,1,0,0,2,0,0,1,0,0,5,1,0,9,7
6,16,10,6,1,0,Tottenham,3,2,2,17,0,3,12,7,0,2,3,Arsenal,P Dowd,0,London ,Emirates Stadium ,60361.0,England,2010/2011,2010-11-20,9825,8586,<possession><value><comment>56</comment><event_incident_typefk>352</event_incident_typefk><elapsed>23</elapsed><subtype>possession</subtype><sortorder>4</sortorder><awaypos>44</awaypos><homepos>56</homepos><n>69</n><type>special</type><id>1283723</id></value><value><comment>54</comment><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>46</awaypos><homepos>54</homepos><n>158</n><type>special</type><id>1283808</id></value><value><comment>53</comment><event_incident_typefk>352</event_incident_typefk><elapsed>71</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>47</awaypos><homepos>53</homepos><n>247</n><type>special</type><id>1283936</id></value><value><comment>53</comment><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>3</sortorder><awaypos>47</awaypos><homepos>53</homepos><n>333</n><type>special</type><id>1284084</id></value></possession>,43.9625,42.0875,93.158125,57.5,6.97291666667,4.00895833333,0,0,0,2,1,0,0,1,0,0,0,6,0,0,1,0,4,0,2,0,0,4,0,0,1,0,1,2,0,0,48,29
2,8,10,10,0,0,Wigan,1,3,7,8,0,0,15,9,0,1,3,West Ham,M Halsey,3,London ,Boleyn Ground ,35303.0,England,2010/2011,2010-11-27,8654,8528,<possession><value><comment>57</comment><event_incident_typefk>352</event_incident_typefk><elapsed>16</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>43</awaypos><homepos>57</homepos><n>21</n><type>special</type><id>1297884</id></value><value><comment>50</comment><event_incident_typefk>352</event_incident_typefk><elapsed>71</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>50</awaypos><homepos>50</homepos><n>77</n><type>special</type><id>1299130</id></value></possession>,31.625,27.7625,85.5404166667,130.625,3.66041666667,5.55375,0,0,0,3,0,0,0,2,2,0,0,4,1,1,0,0,5,0,0,0,0,5,1,0,0,0,0,0,0,0,15,10
8,16,12,8,5,0,Liverpool,1,2,5,6,0,0,20,13,1,0,0,Tottenham,M Atkinson,3,London ,White Hart Lane ,36230.0,England,2010/2011,2010-11-28,8586,8650,<possession><value><comment>55</comment><event_incident_typefk>352</event_incident_typefk><elapsed>24</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>45</awaypos><homepos>55</homepos><n>52</n><type>special</type><id>1303146</id></value><value><comment>49</comment><event_incident_typefk>352</event_incident_typefk><elapsed>56</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>51</awaypos><homepos>49</homepos><n>121</n><type>special</type><id>1303574</id></value><value><comment>52</comment><event_incident_typefk>352</event_incident_typefk><elapsed>69</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>48</awaypos><homepos>52</homepos><n>143</n><type>special</type><id>1303680</id></value><value><comment>55</comment><event_incident_typefk>352</event_incident_typefk><elapsed>72</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>45</awaypos><homepos>55</homepos><n>148</n><type>special</type><id>1303696</id></value></possession>,30.2,24.725,80.2775,91.25,4.47708333333,6.21,0,0,0,1,0,0,0,1,0,0,2,6,0,0,0,0,4,0,0,3,1,6,1,0,1,0,0,10,0,2,10,18
7,5,11,7,0,0,Fulham,1,2,3,7,0,0,15,9,1,1,1,Arsenal,C Foy,3,London ,Emirates Stadium ,60361.0,England,2010/2011,2010-12-04,9825,9879,<possession><value><comment>58</comment><event_incident_typefk>352</event_incident_typefk><elapsed>24</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>42</awaypos><homepos>58</homepos><n>74</n><type>special</type><id>1311476</id></value><value><comment>53</comment><elapsed_plus>3</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>47</awaypos><homepos>53</homepos><n>129</n><type>special</type><id>1311894</id></value><value><comment>53</comment><event_incident_typefk>352</event_incident_typefk><elapsed>69</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>47</awaypos><homepos>53</homepos><n>171</n><type>special</type><id>1312408</id></value><value><comment>51</comment><elapsed_plus>3</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>49</awaypos><homepos>51</homepos><n>235</n><type>special</type><id>1312750</id></value></possession>,38.5769230769,35.7384615385,89.575,142.692307692,6.48076923077,6.06692307692,0,0,0,2,0,0,0,1,2,0,0,6,1,1,0,0,4,0,1,0,2,3,5,0,1,0,0,3,1,1,24,18
2,11,16,7,4,0,Everton,1,1,7,7,0,1,12,5,0,1,3,Chelsea,L Probert,1,London ,Stamford Bridge ,42449.0,England,2010/2011,2010-12-04,8455,8668,<possession><value><comment>57</comment><event_incident_typefk>352</event_incident_typefk><elapsed>17</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>43</awaypos><homepos>57</homepos><n>29</n><type>special</type><id>1311379</id></value><value><comment>61</comment><event_incident_typefk>352</event_incident_typefk><elapsed>32</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>39</awaypos><homepos>61</homepos><n>56</n><type>special</type><id>1311617</id></value><value><comment>56</comment><event_incident_typefk>352</event_incident_typefk><elapsed>56</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>44</awaypos><homepos>56</homepos><n>100</n><type>special</type><id>1312164</id></value><value><comment>55</comment><event_incident_typefk>352</event_incident_typefk><elapsed>86</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>45</awaypos><homepos>55</homepos><n>142</n><type>special</type><id>1312600</id></value></possession>,38.5769230769,35.7384615385,89.575,142.692307692,6.48076923077,6.06692307692,1,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,1,0,2,0,1,5,2,1,1,0,0,7,0,3,14,8
6,13,12,7,3,0,Manchester City,3,1,2,10,0,1,13,3,1,0,0,West Ham,P Dowd,0,London ,Boleyn Ground ,35303.0,England,2010/2011,2010-12-11,8654,8456,<possession><value><comment>44</comment><event_incident_typefk>352</event_incident_typefk><elapsed>21</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>56</awaypos><homepos>44</homepos><n>60</n><type>special</type><id>1323628</id></value><value><comment>51</comment><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>3</sortorder><awaypos>49</awaypos><homepos>51</homepos><n>113</n><type>special</type><id>1324022</id></value><value><comment>51</comment><event_incident_typefk>352</event_incident_typefk><elapsed>65</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>49</awaypos><homepos>51</homepos><n>173</n><type>special</type><id>1324455</id></value><value><comment>50</comment><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>50</awaypos><homepos>50</homepos><n>236</n><type>special</type><id>1324859</id></value></possession>,44.9063829787,38.3957446809,77.8753191489,288.936170213,8.81063829787,6.21,1,0,0,0,0,0,0,3,1,0,0,3,0,0,0,0,7,0,2,1,1,5,0,1,0,0,1,2,1,0,17,24
7,13,13,7,2,0,Chelsea,1,1,1,9,0,2,10,3,0,1,3,Tottenham,M Dean,1,London ,White Hart Lane ,36230.0,England,2010/2011,2010-12-12,8586,8455,<possession><value><comment>45</comment><event_incident_typefk>352</event_incident_typefk><elapsed>22</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>55</awaypos><homepos>45</homepos><n>36</n><type>special</type><id>1328856</id></value><value><comment>44</comment><event_incident_typefk>352</event_incident_typefk><elapsed>42</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>56</awaypos><homepos>44</homepos><n>39</n><type>special</type><id>1329012</id></value><value><comment>39</comment><event_incident_typefk>352</event_incident_typefk><elapsed>64</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>61</awaypos><homepos>39</homepos><n>126</n><type>special</type><id>1329331</id></value><value><comment>41</comment><event_incident_typefk>352</event_incident_typefk><elapsed>85</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>59</awaypos><homepos>41</homepos><n>208</n><type>special</type><id>1329573</id></value></possession>,38.7125,34.9625,86.4145833333,232.083333333,4.40833333333,6.01625,0,0,0,1,0,0,0,2,2,0,0,0,0,2,0,0,5,0,2,1,2,2,0,2,2,1,1,1,1,1,14,27
6,16,10,4,3,0,Chelsea,1,3,4,12,0,2,10,8,0,1,3,Arsenal,M Clattenburg,3,London ,Emirates Stadium ,60361.0,England,2010/2011,2010-12-27,9825,8455,<possession><value><comment>54</comment><event_incident_typefk>352</event_incident_typefk><elapsed>25</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>46</awaypos><homepos>54</homepos><n>74</n><type>special</type><id>1343812</id></value><value><comment>61</comment><event_incident_typefk>352</event_incident_typefk><elapsed>41</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>39</awaypos><homepos>61</homepos><n>76</n><type>special</type><id>1343850</id></value><value><comment>67</comment><event_incident_typefk>352</event_incident_typefk><elapsed>66</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>33</awaypos><homepos>67</homepos><n>160</n><type>special</type><id>1343914</id></value><value><comment>61</comment><event_incident_typefk>352</event_incident_typefk><elapsed>85</elapsed><subtype>possession</subtype><sortorder>4</sortorder><awaypos>39</awaypos><homepos>61</homepos><n>221</n><type>special</type><id>1343957</id></value></possession>,39.05,30.6875,71.8710416667,143.75,5.84583333333,6.21,0,0,0,3,1,0,0,0,0,1,0,5,1,0,0,0,5,0,1,0,0,2,0,0,1,1,0,2,0,2,15,14
7,16,12,8,4,0,Newcastle United,0,2,9,9,1,2,13,8,0,0,1,Tottenham,A Taylor,3,London ,White Hart Lane ,36230.0,England,2010/2011,2010-12-28,8586,10261,<possession><value><comment>53</comment><event_incident_typefk>352</event_incident_typefk><elapsed>18</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>47</awaypos><homepos>53</homepos><n>54</n><type>special</type><id>1344164</id></value><value><comment>52</comment><event_incident_typefk>352</event_incident_typefk><elapsed>41</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>48</awaypos><homepos>52</homepos><n>128</n><type>special</type><id>1344420</id></value><value><comment>52</comment><event_incident_typefk>352</event_incident_typefk><elapsed>69</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>48</awaypos><homepos>52</homepos><n>227</n><type>special</type><id>1344772</id></value><value><comment>55</comment><event_incident_typefk>352</event_incident_typefk><elapsed>89</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>45</awaypos><homepos>55</homepos><n>287</n><type>special</type><id>1344986</id></value></possession>,40.175,38.075,92.1816666667,67.2916666667,3.61041666667,3.24729166667,0,0,0,2,0,0,0,0,1,1,1,6,1,2,0,0,6,0,1,0,0,5,1,0,1,0,0,3,0,0,19,22
7,15,13,5,0,0,Everton,1,1,4,12,0,1,11,2,1,1,1,West Ham,H Webb,1,London ,Boleyn Ground ,35303.0,England,2010/2011,2010-12-28,8654,8668,<possession><value><comment>31</comment><event_incident_typefk>352</event_incident_typefk><elapsed>21</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>69</awaypos><homepos>31</homepos><n>49</n><type>special</type><id>1345111</id></value><value><comment>57</comment><event_incident_typefk>352</event_incident_typefk><elapsed>41</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>43</awaypos><homepos>57</homepos><n>101</n><type>special</type><id>1345165</id></value><value><comment>49</comment><event_incident_typefk>352</event_incident_typefk><elapsed>64</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>51</awaypos><homepos>49</homepos><n>167</n><type>special</type><id>1345230</id></value><value><comment>49</comment><event_incident_typefk>352</event_incident_typefk><elapsed>86</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>51</awaypos><homepos>49</homepos><n>228</n><type>special</type><id>1345295</id></value></possession>,40.175,38.075,92.1816666667,67.2916666667,3.61041666667,3.24729166667,0,0,0,0,0,0,0,1,1,0,0,3,0,1,0,0,3,1,3,0,0,3,1,0,2,0,3,6,0,0,13,24
3,24,6,2,1,0,Bolton,0,1,6,12,0,1,12,7,0,0,1,Chelsea,M Jones,3,London ,Stamford Bridge ,42449.0,England,2010/2011,2010-12-29,8455,8559,<possession><value><comment>61</comment><event_incident_typefk>352</event_incident_typefk><elapsed>20</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>39</awaypos><homepos>61</homepos><n>57</n><type>special</type><id>1345644</id></value><value><comment>57</comment><event_incident_typefk>352</event_incident_typefk><elapsed>42</elapsed><subtype>possession</subtype><sortorder>4</sortorder><awaypos>43</awaypos><homepos>57</homepos><n>114</n><type>special</type><id>1345843</id></value><value><comment>60</comment><event_incident_typefk>352</event_incident_typefk><elapsed>66</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>40</awaypos><homepos>60</homepos><n>148</n><type>special</type><id>1346037</id></value><value><comment>54</comment><event_incident_typefk>352</event_incident_typefk><elapsed>87</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>46</awaypos><homepos>54</homepos><n>238</n><type>special</type><id>1346209</id></value></possession>,43.55,42.575,96.3885416667,62.7083333333,3.49166666667,0.915,0,0,0,1,0,0,0,0,1,0,1,5,0,1,0,0,4,0,2,2,0,3,0,3,1,0,1,4,1,0,18,17
1,9,12,4,1,0,Fulham,0,1,5,11,0,2,13,9,0,1,3,Tottenham,M Jones,3,London ,White Hart Lane ,36230.0,England,2010/2011,2011-01-01,8586,9879,<possession><value><comment>59</comment><event_incident_typefk>352</event_incident_typefk><elapsed>20</elapsed><subtype>possession</subtype><sortorder>3</sortorder><awaypos>41</awaypos><homepos>59</homepos><n>45</n><type>special</type><id>1346745</id></value><value><comment>56</comment><event_incident_typefk>352</event_incident_typefk><elapsed>44</elapsed><subtype>possession</subtype><sortorder>4</sortorder><awaypos>44</awaypos><homepos>56</homepos><n>117</n><type>special</type><id>1347076</id></value><value><comment>54</comment><event_incident_typefk>352</event_incident_typefk><elapsed>67</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>46</awaypos><homepos>54</homepos><n>182</n><type>special</type><id>1347411</id></value><value><comment>54</comment><event_incident_typefk>352</event_incident_typefk><elapsed>87</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>46</awaypos><homepos>54</homepos><n>233</n><type>special</type><id>1347686</id></value></possession>,42.252173913,37.947826087,84.7226086957,190.0,5.59782608696,5.48456521739,1,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,5,1,0,0,0,5,1,0,0,0,0,7,0,0,8,16
10,14,15,10,1,0,Wolverhampton Wanderers,0,2,5,7,0,0,11,6,0,0,1,West Ham,L Probert,3,London ,Boleyn Ground ,35303.0,England,2010/2011,2011-01-01,8654,8602,<possession><value><comment>40</comment><event_incident_typefk>352</event_incident_typefk><elapsed>14</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>60</awaypos><homepos>40</homepos><n>28</n><type>special</type><id>1346664</id></value><value><comment>47</comment><event_incident_typefk>352</event_incident_typefk><elapsed>25</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>53</awaypos><homepos>47</homepos><n>44</n><type>special</type><id>1346820</id></value><value><comment>55</comment><event_incident_typefk>352</event_incident_typefk><elapsed>32</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>45</awaypos><homepos>55</homepos><n>58</n><type>special</type><id>1346914</id></value><value><comment>54</comment><event_incident_typefk>352</event_incident_typefk><elapsed>44</elapsed><subtype>possession</subtype><sortorder>3</sortorder><awaypos>46</awaypos><homepos>54</homepos><n>76</n><type>special</type><id>1347084</id></value><value><comment>50</comment><event_incident_typefk>352</event_incident_typefk><elapsed>53</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>50</awaypos><homepos>50</homepos><n>104</n><type>special</type><id>1347261</id></value><value><comment>49</comment><event_incident_typefk>352</event_incident_typefk><elapsed>77</elapsed><subtype>possession</subtype><sortorder>3</sortorder><awaypos>51</awaypos><homepos>49</homepos><n>139</n><type>special</type><id>1347581</id></value></possession>,42.252173913,37.947826087,84.7226086957,190.0,5.59782608696,5.48456521739,0,0,0,0,0,0,0,1,0,0,1,3,0,3,0,0,4,1,0,0,1,5,2,0,1,0,0,3,1,1,16,17
6,11,16,10,7,0,Aston Villa,3,3,9,17,0,2,15,10,1,1,1,Chelsea,L Mason,1,London ,Stamford Bridge ,42449.0,England,2010/2011,2011-01-02,8455,10252,<possession><value><comment>61</comment><event_incident_typefk>352</event_incident_typefk><elapsed>16</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>39</awaypos><homepos>61</homepos><n>32</n><type>special</type><id>1348131</id></value><value><comment>55</comment><event_incident_typefk>352</event_incident_typefk><elapsed>44</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>45</awaypos><homepos>55</homepos><n>82</n><type>special</type><id>1348236</id></value><value><comment>59</comment><event_incident_typefk>352</event_incident_typefk><elapsed>67</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>41</awaypos><homepos>59</homepos><n>128</n><type>special</type><id>1348359</id></value><value><comment>60</comment><event_incident_typefk>352</event_incident_typefk><elapsed>81</elapsed><subtype>possession</subtype><sortorder>3</sortorder><awaypos>40</awaypos><homepos>60</homepos><n>174</n><type>special</type><id>1348412</id></value></possession>,37.175,31.925,81.1947916667,260.833333333,4.50833333333,6.21,2,0,0,0,0,0,0,2,2,0,0,6,6,0,0,0,6,0,1,1,0,5,2,0,1,0,3,2,2,0,22,13
